Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
OFFERTON 33/11KV,144,174,231,293,361,419,472,527,584,640,694,752,937,1496,2052,2599,3131,3637,4141,4642,5163,5633,5993,6319,6633,6935,7223,7424,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
PALLION TRADING,135,161,209,263,322,373,421,471,521,571,619,670,813,1237,1659,2070,2469,2846,3222,3585,3961,4316,4603,4862,5110,5349,5583,5752,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
PETERLEE INDUSTRIAL,2,3,3,3,3,4,4,5,5,5,6,6,7,11,15,19,22,26,30,34,37,41,45,48,52,55,58,62,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
PETERLEE WEST,48,59,79,100,122,141,158,175,193,212,230,250,327,575,826,1078,1328,1570,1811,2057,2315,2529,2666,2791,2912,3027,3140,3221,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
PILGRIM,81,81,84,90,98,104,110,117,124,130,137,144,151,180,211,243,273,302,330,359,388,418,447,473,499,524,549,573,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
POTTER HOUSE T1 T3,237,281,365,459,568,655,736,819,902,985,1066,1150,1454,2374,3265,4122,4948,5728,6503,7255,8014,8778,9502,10174,10828,11461,11897,12122,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
POTTER HOUSE T4 T5,31,36,47,58,71,82,92,102,113,124,134,145,175,264,355,444,532,615,698,782,869,947,1008,1062,1115,1167,1213,1247,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
PRISSICK,195,237,316,400,494,573,646,720,797,874,949,1029,1248,1889,2547,3208,3858,4481,5100,5716,6367,6927,7298,7626,7942,8244,8538,8746,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RAVENSCAR,20,24,31,38,46,53,60,67,74,81,88,95,111,154,198,241,281,320,358,395,433,471,505,535,565,593,615,628,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RAWCLIFFE LANE,112,134,173,212,257,292,324,357,394,431,467,508,658,1167,1694,2231,2769,3296,3819,4361,4933,5389,5656,5904,6144,6377,6555,6665,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
REDCAR,333,399,524,659,811,938,1057,1180,1305,1431,1553,1682,2084,3300,4517,5718,6891,8011,9125,10232,11378,12420,13238,13984,14707,15404,15898,16196,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RESERVOIR,231,277,364,458,564,652,734,819,905,992,1076,1164,1432,2234,3039,3833,4609,5350,6086,6815,7569,8260,8806,9303,9784,10250,10584,10779,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RICHMOND T1,59,68,84,102,123,140,156,173,190,207,224,242,356,752,1128,1489,1840,2178,2512,2836,3158,3487,3814,4129,4438,4741,4937,5019,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RICHMOND T2,11,13,16,19,23,26,28,31,34,37,41,44,74,184,287,386,483,577,669,758,847,938,1028,1115,1201,1285,1339,1361,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RIPON,139,164,207,253,306,350,392,436,481,526,570,617,788,1354,1915,2467,3008,3530,4047,4563,5094,5582,5983,6359,6726,7083,7364,7518,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RISE CARR,111,134,176,221,271,312,351,391,433,474,515,559,678,1040,1415,1792,2165,2524,2882,3250,3638,3960,4165,4347,4523,4692,4848,4957,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ROMANBY,42,50,65,81,98,112,125,139,153,168,182,198,244,391,546,706,866,1023,1178,1338,1509,1643,1714,1778,1839,1898,1956,1999,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
RUDBY,34,40,51,63,76,88,99,110,122,133,144,156,209,381,547,705,859,1006,1152,1294,1436,1581,1724,1860,1994,2124,2209,2241,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SCARBOROUGH 33/11KV,144,166,207,252,303,346,387,429,473,516,558,602,751,1237,1715,2182,2637,3071,3502,3927,4360,4771,5126,5456,5778,6090,6352,6527,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SEAHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SEGHILL,134,158,205,257,317,366,412,459,506,553,599,646,809,1296,1770,2228,2670,3088,3502,3903,4308,4715,5093,5442,5781,6110,6325,6439,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SESSAY BRIDGE_SOWERBY,62,71,90,110,134,154,172,191,210,229,248,268,334,545,748,943,1131,1310,1487,1659,1830,2009,2187,2355,2519,2680,2796,2855,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SEVERUS HILL,67,79,99,121,145,165,182,200,220,240,259,280,394,789,1177,1559,1935,2299,2660,3020,3391,3722,3979,4224,4461,4691,4886,5014,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SHERIFF HUTTON,71,82,102,123,149,169,187,207,227,247,267,288,424,899,1351,1787,2211,2620,3023,3416,3808,4202,4587,4958,5321,5677,5929,6030,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SHOTTON,99,118,154,194,238,276,311,348,385,421,457,494,621,1011,1390,1757,2112,2447,2781,3107,3441,3762,4042,4299,4548,4787,5002,5148,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SIMONSIDE,84,100,130,163,201,232,261,291,321,351,381,411,521,858,1186,1504,1812,2103,2392,2660,2937,3210,3444,3660,3867,4067,4262,4402,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SKELDERGATE,96,103,117,134,154,172,188,206,223,241,258,277,316,448,583,717,848,973,1098,1223,1353,1471,1566,1652,1736,1817,1897,1962,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SKERNESIDE,176,211,275,345,424,491,554,619,685,750,814,881,1081,1681,2277,2859,3424,3961,4496,5023,5564,6079,6523,6930,7326,7710,7982,8121,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SPADEADAM 20KV,32,36,44,52,63,70,77,85,92,100,107,115,180,408,623,828,1027,1217,1405,1586,1767,1950,2132,2307,2478,2644,2761,2814,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SPENCERBECK,225,265,342,429,526,609,687,769,849,930,1008,1089,1290,1855,2415,2957,3478,3964,4449,4909,5385,5857,6266,6629,6978,7313,7641,7880,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SPENNYMOOR 66/20KV,224,265,345,434,537,622,700,782,863,943,1022,1103,1348,2062,2757,3423,4061,4660,5256,5830,6410,7007,7580,8105,8616,9110,9439,9616,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
STARBECK,140,166,213,265,322,370,414,461,508,556,603,652,829,1400,1966,2525,3073,3599,4122,4650,5196,5682,6053,6397,6730,7052,7347,7552,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
STOKESLEY,67,78,99,122,149,172,193,216,238,260,281,304,386,648,900,1143,1377,1600,1821,2036,2250,2472,2693,2901,3106,3305,3439,3502,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
STONEY CUT,125,150,195,245,301,346,387,430,475,519,563,610,796,1396,1990,2575,3148,3699,4245,4786,5345,5851,6250,6621,6981,7328,7598,7764,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SUNDERLAND T1 T2,116,123,138,156,178,196,212,230,248,267,285,304,372,618,862,1101,1336,1562,1785,1997,2215,2421,2591,2751,2906,3056,3203,3317,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TANFIELD,124,149,195,246,303,351,396,442,489,536,581,629,797,1315,1824,2320,2803,3263,3719,4160,4612,5043,5405,5738,6061,6372,6624,6784,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TEAM VALLEY,66,77,96,116,139,159,178,198,218,238,257,278,327,485,644,799,950,1093,1236,1378,1525,1661,1775,1878,1978,2075,2159,2220,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TEES INDUSTRIAL T1 T2,1,1,1,1,1,1,2,2,2,2,2,3,3,4,6,7,9,10,12,14,15,17,18,20,22,23,25,27,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TEMPLE PARK,149,179,236,298,367,424,477,532,589,645,700,758,958,1573,2184,2785,3371,3931,4487,5029,5594,6107,6498,6854,7197,7525,7847,8075,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
THIRSK,139,163,207,256,313,362,407,455,503,550,596,644,782,1200,1606,1996,2372,2726,3079,3420,3764,4124,4483,4818,5145,5464,5688,5797,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
THORNTON DALE,124,145,184,228,279,322,362,404,446,487,527,569,697,1081,1453,1809,2150,2472,2791,3099,3407,3730,4053,4352,4643,4927,5111,5195,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TORONTO 66/20KV,161,190,243,300,366,420,470,522,575,629,681,736,958,1679,2387,3079,3755,4403,5046,5681,6332,6941,7456,7938,8408,8863,9213,9401,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TUNSTALL,222,266,351,444,548,636,718,803,888,973,1056,1143,1366,1994,2630,3257,3868,4446,5021,5581,6168,6706,7112,7470,7814,8143,8466,8697,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
TYNEMOUTH CENTRAL,95,108,131,157,187,211,232,255,279,303,326,352,482,940,1387,1827,2260,2678,3092,3497,3914,4297,4607,4903,5190,5469,5742,5946,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
UNIVERSITY,74,76,83,93,105,114,123,132,142,151,160,170,191,260,328,395,460,521,581,638,697,757,813,864,914,962,1009,1046,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
URLAY NOOK,228,277,369,468,577,670,759,850,943,1036,1126,1222,1406,1893,2414,2943,3463,3959,4457,4980,5537,5999,6286,6526,6759,6983,7183,7323,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
USWORTH,32,38,49,60,73,83,92,101,111,121,131,142,204,420,629,834,1036,1229,1421,1607,1799,1974,2113,2244,2371,2493,2612,2698,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WALKER,178,206,263,327,400,462,519,578,637,696,754,813,969,1412,1851,2278,2690,3075,3458,3824,4202,4576,4899,5188,5467,5736,6000,6192,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WANSBECK,1,2,2,2,3,3,4,4,5,5,6,6,8,13,19,24,29,33,38,42,47,51,55,59,63,66,69,71,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WARDLEY,93,110,144,181,222,257,290,324,358,392,425,459,552,816,1081,1340,1590,1827,2062,2290,2528,2752,2932,3093,3248,3397,3543,3647,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WARKWORTH,199,234,299,372,456,526,591,659,726,793,858,926,1155,1854,2528,3174,3793,4376,4955,5514,6071,6654,7235,7776,8304,8816,9170,9327,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WENSLEYDALE,61,71,85,101,119,135,151,167,184,201,218,236,351,767,1163,1543,1913,2271,2626,2972,3319,3670,4019,4358,4692,5019,5248,5347,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WEST HARTFORD,9,14,20,25,29,30,31,32,35,39,42,49,95,280,482,699,925,1154,1380,1630,1901,2077,2117,2155,2192,2228,2263,2287,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WEST SOUTHWICK,74,89,115,145,178,206,232,259,286,314,340,368,458,731,1000,1262,1515,1755,1994,2222,2458,2683,2868,3037,3199,3355,3508,3617,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WEST WYLAM,116,138,177,219,266,306,342,380,418,457,496,536,730,1375,2002,2615,3215,3790,4360,4915,5481,6015,6471,6902,7322,7728,8009,8155,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WESTERHOPE,153,182,238,300,370,430,485,542,599,656,711,768,918,1336,1751,2155,2543,2906,3269,3620,3983,4336,4634,4900,5155,5401,5637,5805,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WESTOE,73,85,108,132,161,183,203,224,245,267,289,312,435,855,1263,1663,2056,2433,2806,3170,3544,3888,4165,4426,4679,4924,5162,5335,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WHITBY T1,56,65,84,104,126,146,165,185,205,224,243,262,303,416,530,640,745,844,942,1037,1134,1232,1320,1398,1474,1547,1605,1643,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WHITBY T2,32,38,47,57,69,78,88,97,107,117,126,136,175,304,429,549,665,776,886,992,1100,1207,1306,1400,1492,1581,1644,1677,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WHITBY WEST T1,54,64,81,100,121,140,157,175,194,212,229,248,293,426,560,692,819,939,1059,1178,1301,1417,1513,1600,1683,1765,1833,1876,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WHITBY WEST T2,59,69,87,107,130,150,168,187,206,225,244,263,322,503,682,856,1026,1187,1347,1504,1665,1819,1953,2075,2194,2309,2400,2453,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WILLINGTON,190,223,292,368,453,526,593,663,733,803,871,941,1095,1501,1914,2322,2716,3084,3452,3810,4184,4541,4825,5070,5307,5535,5759,5921,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WORMALD GREEN 132/11KV,73,87,112,138,168,193,217,242,267,292,317,343,423,676,929,1178,1422,1656,1889,2122,2364,2583,2759,2921,3079,3232,3357,3435,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
WYNYARD,28,33,44,56,68,80,90,102,113,124,134,146,164,207,253,299,343,384,425,467,511,553,586,614,641,668,693,711,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
YEDINGHAM,19,23,28,34,41,47,53,59,65,71,77,83,104,172,239,303,365,424,483,540,597,654,709,760,810,859,890,904,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
YORK UNIVERSITY,73,84,106,130,157,180,202,224,247,270,292,315,376,553,732,908,1079,1241,1403,1564,1731,1885,2011,2125,2235,2341,2424,2475,NPgN,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ABBEY ROAD,46,53,66,81,98,111,123,136,149,162,175,189,253,467,674,874,1070,1257,1442,1620,1803,1994,2167,2304,2436,2563,2687,2777,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
AIREDALE ROAD,27,32,41,49,58,64,71,77,84,92,99,108,161,353,544,736,927,1115,1300,1494,1696,1898,2066,2165,2261,2354,2443,2508,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ALDHAM,223,265,347,437,536,624,708,795,881,966,1049,1135,1281,1624,1988,2346,2691,3009,3331,3647,3981,4349,4675,4876,5070,5256,5438,5574,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ALFRED GELDER STREET,71,74,81,88,97,105,112,120,129,137,146,156,175,265,360,457,555,652,747,842,942,1047,1132,1181,1229,1275,1321,1362,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ALLERTON HILL T1,46,53,65,79,96,108,120,132,144,157,169,183,240,434,624,813,998,1177,1353,1525,1703,1889,2053,2166,2276,2382,2485,2560,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ALLERTON HILL T2,26,29,36,44,53,59,65,72,78,85,91,98,138,273,404,532,657,778,897,1015,1137,1261,1373,1458,1541,1621,1698,1754,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ALVERTHORPE ROAD,146,172,222,278,340,393,443,496,548,600,650,703,829,1182,1540,1890,2230,2550,2870,3176,3493,3837,4146,4365,4566,4758,4944,5081,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ARMOURIES DRIVE,78,81,90,102,115,127,137,149,160,172,183,195,209,241,278,315,350,382,415,445,478,515,550,573,595,616,637,655,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ARMTHORPE,102,123,162,204,249,288,325,363,401,440,478,518,623,931,1250,1572,1889,2194,2498,2812,3139,3480,3764,3922,4055,4181,4298,4383,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ARUNDEL STREET,78,77,80,86,93,98,104,110,116,122,128,134,140,163,188,213,238,260,283,306,329,353,377,396,415,433,452,468,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
ASKERN,142,166,212,264,325,374,419,467,513,560,606,653,824,1344,1845,2324,2785,3220,3651,4062,4409,4730,5052,5345,5486,5609,5675,5723,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
AUDBY LANE,184,214,269,330,399,459,515,574,632,690,747,806,962,1426,1888,2339,2775,3188,3599,3999,4340,4691,5012,5248,5415,5571,5699,5795,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
AUSTERFIELD,30,36,46,57,70,80,91,101,112,122,132,142,171,255,337,416,491,562,633,700,760,816,873,925,946,964,971,978,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BAILIFF BRIDGE,68,81,105,131,160,184,207,231,255,279,303,327,402,626,852,1075,1294,1503,1711,1921,2140,2368,2564,2692,2815,2932,3048,3130,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BALBY,30,36,47,59,72,83,94,104,116,127,137,149,182,285,390,496,601,703,804,907,1016,1130,1224,1276,1327,1375,1423,1458,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BALME STREET,96,101,113,128,145,160,174,189,204,219,233,248,284,397,512,625,736,840,944,1045,1150,1261,1361,1434,1505,1574,1641,1692,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARNBURGH,156,186,245,310,380,442,501,562,623,683,742,803,922,1228,1548,1867,2177,2469,2762,3056,3360,3686,3967,4130,4275,4412,4542,4638,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARNOLDSWICK,23,27,33,40,49,55,61,67,73,80,86,92,133,274,408,538,663,784,903,1020,1127,1230,1327,1410,1470,1526,1572,1605,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARNSLEY,155,180,227,279,336,388,437,488,539,590,639,691,783,1035,1295,1551,1798,2030,2263,2493,2732,2991,3225,3391,3552,3707,3861,3983,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARNSLEY ROAD,42,50,65,83,102,119,134,149,165,180,195,211,264,423,575,721,861,992,1122,1244,1369,1502,1627,1734,1836,1934,2029,2097,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARROW,53,61,77,95,115,131,145,160,176,191,206,221,324,671,1001,1317,1625,1919,2211,2489,2721,2945,3169,3384,3524,3654,3706,3744,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARUGH 66/11KV,179,212,275,344,420,485,547,610,675,740,802,869,1027,1482,1951,2420,2879,3318,3756,4195,4649,5128,5539,5788,6012,6226,6422,6568,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BARWICK,131,153,196,244,297,343,385,429,473,517,559,604,758,1230,1689,2133,2561,2967,3371,3761,4142,4530,4901,5214,5386,5540,5664,5755,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BASLOW ROAD,57,67,86,106,129,148,165,183,201,219,237,256,339,607,868,1124,1374,1614,1852,2092,2339,2591,2815,2978,3136,3288,3437,3543,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BATLEY,118,134,163,196,233,264,293,323,354,385,415,447,557,920,1278,1628,1971,2299,2624,2945,3276,3620,3925,4148,4364,4571,4775,4925,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BEAL,64,75,97,122,149,173,195,218,240,263,285,308,377,580,780,973,1159,1334,1509,1675,1818,1966,2109,2229,2309,2382,2428,2461,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BEESTON ROYDS 33/11KV,22,25,31,37,45,51,57,63,69,75,81,87,112,194,272,348,422,491,561,628,697,768,833,887,939,988,1037,1072,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BEESTON ROYDS 6/7,80,92,115,140,167,191,213,235,259,282,305,329,398,614,834,1053,1268,1474,1680,1886,2102,2327,2520,2641,2757,2870,2980,3061,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BEIGHTON,99,120,156,193,234,266,295,325,359,393,426,463,604,1082,1578,2086,2596,3097,3595,4122,4677,5239,5684,5894,6083,6263,6433,6558,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BELLHOUSE ROAD,72,84,107,132,161,185,207,230,253,276,298,321,447,861,1254,1631,1996,2342,2684,3011,3342,3687,4008,4282,4546,4800,5047,5222,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BELMONT AVENUE,166,194,249,309,375,433,487,543,600,656,711,769,903,1283,1675,2065,2446,2809,3172,3534,3915,4320,4668,4880,5085,5281,5474,5616,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BELMONT COVERT,7,8,10,12,14,15,17,19,21,23,25,27,37,76,113,150,185,220,254,287,309,332,353,370,383,395,405,413,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BELTHORPE LANE,21,25,31,38,46,53,59,66,72,79,86,92,119,203,284,363,438,510,582,649,698,748,798,844,870,894,906,915,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BENTLEY,126,149,193,241,295,341,384,428,473,518,561,607,737,1122,1506,1882,2248,2595,2941,3277,3613,3956,4262,4476,4664,4842,5013,5137,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BILLET LANE,1,1,1,1,1,1,2,2,2,2,2,3,3,5,6,8,10,12,14,15,17,19,21,23,24,26,28,29,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BINBROOK,15,18,22,27,32,36,40,45,49,53,58,63,103,243,376,503,627,747,865,974,1033,1092,1151,1205,1236,1263,1281,1292,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BINGLEY 33/11KV,94,109,137,166,198,225,250,276,303,331,357,386,487,821,1160,1501,1839,2166,2491,2822,3167,3523,3821,4002,4160,4312,4451,4554,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BIRKBY,126,144,180,219,264,302,338,375,413,451,487,526,616,877,1143,1406,1663,1906,2149,2394,2648,2916,3150,3301,3446,3586,3722,3822,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BLACKBURN MEADOWS 33/11KV,44,52,64,78,94,108,121,134,148,161,174,188,231,369,504,636,765,887,1009,1127,1249,1376,1491,1578,1661,1742,1820,1879,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BLUE BOY STREET,75,75,81,89,98,106,113,121,129,137,145,153,163,191,223,255,285,314,342,370,398,430,459,480,500,520,540,557,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BOLTON ROAD,116,136,176,220,270,312,352,393,433,474,513,554,689,1093,1486,1865,2230,2575,2918,3251,3557,3866,4164,4420,4561,4688,4767,4824,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BOTTESFORD,205,244,319,402,493,571,645,722,798,875,950,1028,1199,1661,2142,2622,3091,3536,3982,4440,4918,5422,5851,6102,6338,6564,6783,6943,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRAMHOPE,47,56,73,92,113,132,149,167,185,203,221,238,291,443,591,734,871,1000,1128,1251,1367,1489,1610,1717,1760,1796,1817,1834,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRAMLEY,98,115,146,182,221,254,284,315,346,378,409,441,562,941,1314,1679,2036,2377,2714,3033,3365,3718,4034,4265,4488,4702,4911,5061,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRETT STREET,120,139,170,203,242,274,305,337,371,404,438,473,598,1031,1463,1890,2312,2720,3127,3535,3937,4348,4708,4962,5198,5426,5642,5811,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRIDGES ROAD,123,146,188,233,285,328,366,406,448,489,529,572,774,1438,2080,2705,3315,3900,4480,5045,5575,6116,6613,7008,7333,7642,7910,8105,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRIGHOUSE 33/11KV,7,8,9,10,11,12,13,14,16,17,18,19,23,37,51,65,79,92,105,118,132,145,158,167,176,185,194,202,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BRODSWORTH,111,132,170,212,259,299,335,374,412,451,489,529,673,1130,1579,2018,2447,2857,3265,3668,4072,4486,4853,5115,5358,5591,5813,5973,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BROOKFIELD STREET,11,12,13,15,17,20,21,24,26,28,30,32,36,49,62,75,87,99,111,122,134,146,158,167,176,184,193,200,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BTP,3,3,3,3,3,4,4,4,4,5,5,5,6,9,12,15,18,21,23,26,29,32,34,37,39,42,44,46,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BURLEY STREET,116,119,129,142,158,171,184,198,212,226,240,254,274,341,411,480,547,609,672,732,794,860,923,972,1020,1067,1113,1152,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BURMANTOFTS,29,31,34,38,43,48,51,55,59,63,67,71,88,153,216,275,333,388,442,493,545,599,650,697,743,788,831,866,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
BURNLEYVILLE,105,125,162,202,247,284,320,356,393,430,467,505,610,925,1246,1566,1881,2183,2483,2781,3095,3427,3708,3878,4041,4197,4350,4461,NPgY,Primary,NG FES - Hydrogen Evolution,Number of heat pumps (total)
