Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
HOWDON,0.005,0.01,0.016,0.024,0.034,0.049,0.065,0.085,0.103,0.125,0.149,0.175,0.206,0.239,0.274,0.313,0.355,0.4,0.443,0.488,0.536,0.583,0.632,0.683,0.736,0.791,0.848,0.907,0.968,1.032,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HUNTINGTON NEW LANE,0.013,0.029,0.047,0.068,0.097,0.141,0.186,0.241,0.293,0.353,0.419,0.491,0.579,0.671,0.769,0.877,0.994,1.121,1.241,1.365,1.497,1.626,1.762,1.902,2.045,2.194,2.35,2.511,2.678,2.852,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
HUSTHWAITE 33/11KV,0.021,0.044,0.071,0.102,0.144,0.208,0.272,0.35,0.418,0.498,0.585,0.677,0.799,0.923,1.053,1.202,1.362,1.538,1.695,1.853,2.024,2.181,2.347,2.516,2.687,2.866,3.051,3.243,3.443,3.65,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
JARROW,0.004,0.009,0.015,0.022,0.031,0.045,0.059,0.076,0.092,0.11,0.13,0.151,0.179,0.207,0.236,0.27,0.306,0.345,0.381,0.418,0.457,0.495,0.534,0.575,0.616,0.659,0.704,0.75,0.798,0.848,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
KENTON,0.011,0.025,0.041,0.059,0.086,0.124,0.165,0.214,0.264,0.322,0.385,0.455,0.537,0.623,0.716,0.817,0.925,1.042,1.158,1.278,1.407,1.536,1.672,1.812,1.957,2.109,2.267,2.43,2.6,2.776,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
KIELDER,0.002,0.004,0.007,0.009,0.013,0.019,0.024,0.031,0.036,0.042,0.049,0.055,0.065,0.075,0.085,0.097,0.11,0.124,0.136,0.148,0.16,0.17,0.181,0.192,0.203,0.214,0.226,0.238,0.25,0.263,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
KILLINGWORTH,0.01,0.023,0.038,0.056,0.081,0.116,0.155,0.201,0.247,0.3,0.359,0.423,0.499,0.579,0.664,0.758,0.858,0.967,1.073,1.184,1.302,1.42,1.544,1.672,1.804,1.942,2.085,2.234,2.388,2.548,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
KIRBYMOORSIDE,0.02,0.042,0.068,0.098,0.138,0.2,0.261,0.337,0.403,0.482,0.568,0.66,0.778,0.899,1.027,1.172,1.328,1.499,1.654,1.811,1.98,2.138,2.305,2.475,2.647,2.828,3.015,3.209,3.411,3.619,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
LINTON 66/20KV,0.011,0.024,0.04,0.058,0.083,0.119,0.158,0.205,0.25,0.302,0.36,0.422,0.498,0.577,0.662,0.755,0.855,0.964,1.068,1.176,1.291,1.404,1.523,1.646,1.771,1.903,2.04,2.181,2.328,2.481,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
LONGBENTON,0.013,0.029,0.047,0.069,0.1,0.144,0.193,0.25,0.309,0.375,0.45,0.531,0.627,0.728,0.835,0.953,1.08,1.216,1.351,1.492,1.642,1.793,1.951,2.115,2.285,2.462,2.646,2.837,3.035,3.24,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
LOW SPENNYMOOR,0.01,0.024,0.039,0.057,0.082,0.118,0.158,0.205,0.252,0.307,0.367,0.433,0.511,0.592,0.68,0.776,0.879,0.99,1.1,1.213,1.335,1.456,1.584,1.717,1.853,1.995,2.143,2.297,2.457,2.622,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
LYNEMOUTH,0.002,0.005,0.009,0.013,0.019,0.027,0.036,0.047,0.058,0.071,0.085,0.101,0.119,0.138,0.159,0.181,0.205,0.231,0.257,0.284,0.312,0.342,0.372,0.404,0.436,0.47,0.506,0.543,0.581,0.621,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MADDISON STREET,0.025,0.059,0.096,0.141,0.204,0.295,0.396,0.515,0.639,0.78,0.937,1.111,1.31,1.522,1.749,1.997,2.262,2.546,2.832,3.132,3.452,3.777,4.118,4.472,4.839,5.222,5.62,6.033,6.463,6.907,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MALLEABLE,0.014,0.029,0.046,0.067,0.094,0.136,0.178,0.229,0.274,0.327,0.385,0.446,0.526,0.608,0.695,0.793,0.898,1.014,1.118,1.223,1.337,1.442,1.553,1.666,1.781,1.901,2.025,2.154,2.288,2.427,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MALTON,0.035,0.075,0.122,0.176,0.25,0.362,0.476,0.615,0.742,0.891,1.055,1.231,1.452,1.68,1.922,2.194,2.486,2.803,3.099,3.401,3.726,4.035,4.363,4.698,5.039,5.397,5.768,6.153,6.552,6.966,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MEADOWFIELD,0.007,0.015,0.024,0.035,0.049,0.071,0.094,0.121,0.145,0.174,0.206,0.24,0.282,0.327,0.374,0.426,0.483,0.545,0.602,0.66,0.723,0.782,0.844,0.908,0.973,1.041,1.112,1.185,1.261,1.34,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MELROSEGATE 33/11KV,0.01,0.022,0.035,0.051,0.073,0.105,0.14,0.181,0.22,0.265,0.315,0.369,0.436,0.505,0.578,0.66,0.747,0.843,0.933,1.026,1.126,1.224,1.327,1.432,1.54,1.654,1.771,1.893,2.02,2.151,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MILLBANK LANE,0.014,0.032,0.052,0.076,0.11,0.158,0.212,0.275,0.34,0.414,0.497,0.588,0.693,0.805,0.925,1.056,1.196,1.346,1.496,1.653,1.821,1.989,2.167,2.35,2.54,2.739,2.945,3.159,3.381,3.611,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MONKSEATON,0.021,0.047,0.076,0.111,0.16,0.231,0.306,0.397,0.486,0.588,0.701,0.824,0.972,1.127,1.292,1.475,1.671,1.883,2.087,2.3,2.527,2.75,2.986,3.229,3.479,3.74,4.012,4.293,4.586,4.888,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MOOR MONKTON PUMPS,0.003,0.005,0.009,0.013,0.018,0.026,0.034,0.044,0.053,0.063,0.074,0.087,0.102,0.118,0.135,0.154,0.175,0.197,0.218,0.238,0.261,0.282,0.304,0.327,0.35,0.374,0.4,0.426,0.453,0.481,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MORPETH,0.022,0.047,0.077,0.112,0.159,0.23,0.304,0.394,0.478,0.577,0.685,0.803,0.947,1.097,1.256,1.434,1.625,1.831,2.028,2.23,2.446,2.656,2.878,3.106,3.339,3.583,3.837,4.1,4.373,4.656,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
MOUNT ROAD,0.018,0.038,0.062,0.09,0.129,0.186,0.246,0.318,0.386,0.465,0.552,0.647,0.763,0.884,1.012,1.155,1.308,1.475,1.633,1.795,1.969,2.137,2.315,2.498,2.684,2.88,3.083,3.293,3.512,3.738,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NEWBURN HAUGH,0.005,0.012,0.019,0.028,0.04,0.058,0.077,0.1,0.122,0.148,0.176,0.207,0.244,0.282,0.324,0.369,0.418,0.472,0.522,0.575,0.631,0.687,0.745,0.805,0.866,0.931,0.997,1.067,1.139,1.213,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NEWBY,0.013,0.029,0.047,0.069,0.1,0.144,0.192,0.25,0.307,0.373,0.447,0.527,0.622,0.722,0.829,0.946,1.072,1.207,1.341,1.479,1.628,1.776,1.933,2.094,2.261,2.436,2.617,2.804,3,3.202,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NEWCASTLE AIRPORT,0.008,0.02,0.032,0.047,0.068,0.098,0.131,0.17,0.211,0.257,0.308,0.365,0.43,0.5,0.574,0.655,0.742,0.835,0.928,1.026,1.13,1.235,1.345,1.46,1.578,1.702,1.83,1.964,2.102,2.246,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NEWTON AYCLIFFE SOUTH,0.005,0.01,0.017,0.024,0.034,0.05,0.066,0.085,0.104,0.125,0.148,0.174,0.205,0.238,0.272,0.311,0.352,0.397,0.439,0.483,0.53,0.576,0.624,0.673,0.724,0.777,0.832,0.889,0.949,1.01,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NORTH STREET,0.018,0.037,0.06,0.086,0.121,0.174,0.226,0.29,0.341,0.403,0.47,0.54,0.636,0.733,0.835,0.953,1.08,1.221,1.341,1.46,1.588,1.701,1.822,1.943,2.064,2.19,2.321,2.457,2.598,2.744,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NORTH TEES T1 T2,0.011,0.02,0.032,0.045,0.061,0.088,0.11,0.14,0.158,0.181,0.205,0.228,0.268,0.306,0.345,0.394,0.447,0.507,0.549,0.587,0.629,0.656,0.687,0.714,0.738,0.764,0.791,0.818,0.847,0.876,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NORTH TEES T3 T4,0.013,0.027,0.044,0.062,0.087,0.126,0.162,0.208,0.245,0.289,0.336,0.386,0.455,0.524,0.597,0.681,0.772,0.872,0.958,1.042,1.133,1.212,1.297,1.382,1.466,1.554,1.646,1.741,1.84,1.942,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NORTHALLERTON,0.025,0.053,0.085,0.123,0.174,0.251,0.329,0.425,0.509,0.609,0.718,0.835,0.984,1.138,1.3,1.484,1.682,1.898,2.095,2.294,2.509,2.71,2.924,3.141,3.361,3.593,3.832,4.08,4.338,4.606,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
NORTON 132/11KV,0.028,0.066,0.107,0.158,0.229,0.331,0.446,0.58,0.722,0.883,1.063,1.262,1.489,1.731,1.99,2.272,2.573,2.896,3.223,3.567,3.934,4.308,4.702,5.111,5.534,5.977,6.437,6.914,7.41,7.923,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
OATLANDS,0.011,0.025,0.041,0.06,0.086,0.125,0.166,0.215,0.264,0.319,0.381,0.448,0.529,0.613,0.703,0.803,0.91,1.025,1.137,1.253,1.377,1.5,1.629,1.762,1.899,2.043,2.192,2.346,2.507,2.673,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
OFFERTON 33/11KV,0.014,0.034,0.055,0.081,0.117,0.169,0.227,0.296,0.367,0.448,0.538,0.638,0.753,0.874,1.005,1.147,1.299,1.462,1.627,1.799,1.983,2.169,2.365,2.569,2.779,2.999,3.228,3.465,3.712,3.967,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
PALLION TRADING,0.015,0.033,0.054,0.078,0.111,0.16,0.212,0.274,0.333,0.401,0.477,0.559,0.659,0.763,0.874,0.998,1.131,1.275,1.411,1.552,1.703,1.849,2.003,2.162,2.324,2.494,2.67,2.853,3.044,3.24,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
PETERLEE INDUSTRIAL,0.001,0.002,0.003,0.004,0.005,0.007,0.009,0.012,0.013,0.014,0.016,0.017,0.02,0.023,0.026,0.03,0.034,0.038,0.041,0.043,0.046,0.046,0.048,0.048,0.049,0.049,0.05,0.05,0.05,0.051,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
PETERLEE WEST,0.007,0.016,0.026,0.038,0.055,0.079,0.106,0.138,0.171,0.209,0.251,0.297,0.35,0.407,0.468,0.534,0.604,0.681,0.757,0.836,0.921,1.007,1.098,1.191,1.288,1.39,1.495,1.604,1.718,1.835,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
PILGRIM,0.006,0.012,0.019,0.027,0.037,0.053,0.067,0.085,0.095,0.11,0.124,0.138,0.163,0.186,0.21,0.24,0.272,0.309,0.334,0.358,0.384,0.401,0.42,0.437,0.453,0.469,0.486,0.504,0.522,0.541,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
POTTER HOUSE T1 T3,0.019,0.043,0.07,0.103,0.149,0.215,0.287,0.373,0.46,0.559,0.67,0.791,0.933,1.083,1.244,1.42,1.608,1.811,2.012,2.221,2.445,2.67,2.906,3.15,3.403,3.666,3.94,4.224,4.52,4.825,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
POTTER HOUSE T4 T5,0.004,0.008,0.013,0.018,0.026,0.038,0.049,0.064,0.076,0.091,0.108,0.125,0.148,0.171,0.195,0.223,0.253,0.285,0.315,0.345,0.377,0.408,0.44,0.473,0.506,0.541,0.578,0.615,0.654,0.695,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
PRISSICK,0.015,0.035,0.058,0.085,0.123,0.178,0.24,0.312,0.389,0.476,0.573,0.68,0.803,0.933,1.073,1.225,1.387,1.561,1.738,1.924,2.122,2.324,2.537,2.758,2.987,3.226,3.475,3.733,4.001,4.278,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RAVENSCAR,0.003,0.005,0.008,0.012,0.016,0.023,0.03,0.039,0.045,0.053,0.062,0.07,0.083,0.096,0.109,0.124,0.141,0.159,0.174,0.189,0.206,0.22,0.234,0.249,0.264,0.279,0.295,0.312,0.329,0.346,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RAWCLIFFE LANE,0.015,0.033,0.053,0.077,0.11,0.159,0.209,0.271,0.329,0.396,0.47,0.55,0.649,0.751,0.86,0.982,1.112,1.254,1.388,1.526,1.673,1.816,1.967,2.122,2.28,2.446,2.618,2.796,2.982,3.174,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
REDCAR,0.033,0.077,0.125,0.183,0.264,0.382,0.51,0.663,0.817,0.993,1.19,1.405,1.658,1.925,2.209,2.522,2.857,3.217,3.574,3.945,4.343,4.741,5.16,5.593,6.041,6.509,6.994,7.499,8.022,8.565,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RESERVOIR,0.026,0.059,0.097,0.142,0.205,0.296,0.396,0.514,0.634,0.771,0.924,1.093,1.289,1.496,1.718,1.961,2.222,2.502,2.779,3.069,3.379,3.69,4.017,4.356,4.706,5.072,5.451,5.846,6.255,6.679,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RICHMOND T1,0.012,0.027,0.044,0.065,0.092,0.133,0.177,0.229,0.279,0.337,0.401,0.47,0.555,0.643,0.737,0.841,0.952,1.073,1.189,1.309,1.437,1.562,1.694,1.83,1.97,2.116,2.267,2.424,2.587,2.756,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RICHMOND T2,0.004,0.009,0.015,0.022,0.031,0.045,0.059,0.077,0.093,0.112,0.132,0.155,0.182,0.211,0.241,0.276,0.312,0.352,0.389,0.428,0.468,0.508,0.549,0.592,0.635,0.681,0.728,0.777,0.828,0.88,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RIPON,0.027,0.057,0.092,0.133,0.188,0.271,0.354,0.457,0.544,0.649,0.763,0.885,1.043,1.205,1.376,1.57,1.779,2.008,2.214,2.421,2.644,2.85,3.069,3.291,3.515,3.75,3.994,4.247,4.509,4.781,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RISE CARR,2.511,2.525,2.54,2.558,2.583,2.62,2.659,2.706,2.751,2.802,2.859,2.921,2.997,3.075,3.159,3.252,3.352,3.46,3.563,3.67,3.783,3.894,4.011,4.131,4.253,4.382,4.515,4.654,4.798,4.946,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
ROMANBY,0.007,0.017,0.027,0.04,0.058,0.084,0.114,0.149,0.186,0.228,0.275,0.328,0.387,0.45,0.518,0.591,0.67,0.753,0.839,0.93,1.027,1.126,1.231,1.34,1.453,1.571,1.694,1.821,1.954,2.091,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
RUDBY,0.007,0.016,0.026,0.038,0.053,0.077,0.102,0.131,0.158,0.19,0.225,0.262,0.31,0.358,0.41,0.468,0.53,0.598,0.661,0.725,0.794,0.86,0.93,1.001,1.074,1.15,1.229,1.311,1.397,1.485,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SCARBOROUGH 33/11KV,0.025,0.053,0.086,0.124,0.175,0.254,0.332,0.429,0.514,0.614,0.724,0.842,0.993,1.147,1.311,1.496,1.696,1.913,2.112,2.313,2.529,2.732,2.947,3.166,3.387,3.62,3.861,4.111,4.371,4.64,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SEGHILL,0.013,0.029,0.048,0.071,0.102,0.147,0.197,0.256,0.316,0.385,0.462,0.546,0.644,0.748,0.859,0.981,1.111,1.251,1.39,1.535,1.691,1.847,2.012,2.182,2.358,2.542,2.734,2.932,3.138,3.352,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SESSAY BRIDGE_SOWERBY,0.01,0.021,0.034,0.049,0.07,0.101,0.132,0.17,0.203,0.242,0.285,0.331,0.391,0.451,0.516,0.589,0.667,0.753,0.83,0.909,0.994,1.072,1.156,1.241,1.327,1.417,1.51,1.607,1.708,1.813,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SEVERUS HILL,0.014,0.03,0.049,0.071,0.101,0.146,0.193,0.25,0.304,0.366,0.435,0.51,0.602,0.697,0.799,0.911,1.033,1.164,1.289,1.418,1.556,1.69,1.832,1.978,2.127,2.283,2.445,2.613,2.788,2.969,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SHERIFF HUTTON,0.018,0.039,0.063,0.092,0.13,0.187,0.246,0.317,0.381,0.456,0.538,0.627,0.739,0.855,0.977,1.115,1.263,1.425,1.574,1.725,1.887,2.04,2.202,2.367,2.535,2.711,2.893,3.082,3.278,3.482,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SHOTTON,0.012,0.027,0.045,0.065,0.094,0.136,0.181,0.234,0.287,0.348,0.416,0.49,0.578,0.67,0.769,0.878,0.994,1.12,1.243,1.37,1.506,1.641,1.784,1.931,2.082,2.24,2.404,2.575,2.752,2.935,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SIMONSIDE,0.01,0.023,0.037,0.054,0.077,0.111,0.148,0.192,0.235,0.285,0.34,0.4,0.472,0.547,0.628,0.717,0.812,0.915,1.015,1.118,1.229,1.339,1.455,1.574,1.697,1.825,1.958,2.097,2.24,2.389,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SKELDERGATE,0.012,0.023,0.037,0.052,0.073,0.106,0.136,0.174,0.203,0.239,0.278,0.317,0.374,0.431,0.49,0.558,0.633,0.716,0.785,0.852,0.925,0.987,1.054,1.12,1.185,1.253,1.324,1.397,1.473,1.552,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SKERNESIDE,0.02,0.042,0.068,0.098,0.139,0.201,0.264,0.341,0.41,0.491,0.58,0.675,0.797,0.921,1.053,1.202,1.362,1.537,1.697,1.861,2.036,2.202,2.377,2.556,2.738,2.929,3.126,3.332,3.545,3.765,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SPADEADAM 20KV,0.008,0.018,0.029,0.042,0.059,0.085,0.112,0.144,0.173,0.207,0.244,0.283,0.334,0.386,0.442,0.504,0.571,0.644,0.711,0.779,0.852,0.92,0.992,1.066,1.14,1.219,1.3,1.384,1.471,1.562,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SPENCERBECK,0.022,0.048,0.078,0.114,0.163,0.236,0.313,0.405,0.493,0.596,0.709,0.832,0.981,1.137,1.303,1.488,1.685,1.899,2.105,2.316,2.543,2.765,2.999,3.239,3.486,3.745,4.013,4.291,4.58,4.879,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SPENNYMOOR 66/20KV,0.017,0.037,0.061,0.088,0.126,0.182,0.242,0.313,0.382,0.462,0.55,0.646,0.762,0.883,1.013,1.156,1.309,1.475,1.635,1.801,1.977,2.151,2.334,2.523,2.716,2.918,3.129,3.347,3.573,3.808,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
STARBECK,0.024,0.055,0.089,0.13,0.187,0.27,0.359,0.465,0.569,0.689,0.822,0.968,1.142,1.324,1.518,1.733,1.963,2.212,2.453,2.703,2.97,3.234,3.513,3.8,4.095,4.404,4.724,5.057,5.402,5.76,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
STOKESLEY,0.011,0.024,0.038,0.056,0.079,0.114,0.15,0.194,0.234,0.281,0.332,0.388,0.457,0.529,0.606,0.691,0.783,0.883,0.976,1.071,1.173,1.271,1.374,1.479,1.587,1.699,1.816,1.937,2.063,2.193,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
STONEY CUT,0.015,0.035,0.057,0.083,0.12,0.173,0.231,0.299,0.368,0.446,0.533,0.629,0.741,0.86,0.987,1.127,1.276,1.438,1.596,1.76,1.935,2.11,2.294,2.484,2.679,2.884,3.096,3.317,3.546,3.783,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SUNDERLAND T1 T2,0.018,0.036,0.058,0.083,0.116,0.168,0.217,0.279,0.328,0.389,0.453,0.521,0.614,0.708,0.807,0.92,1.043,1.179,1.295,1.41,1.535,1.645,1.762,1.88,1.997,2.121,2.248,2.38,2.518,2.66,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TANFIELD,0.014,0.033,0.053,0.078,0.112,0.161,0.215,0.279,0.343,0.417,0.498,0.587,0.693,0.804,0.922,1.053,1.193,1.343,1.491,1.645,1.809,1.973,2.146,2.324,2.508,2.7,2.899,3.106,3.321,3.544,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TEAM VALLEY,0.012,0.023,0.036,0.051,0.07,0.101,0.128,0.163,0.186,0.216,0.246,0.277,0.326,0.374,0.423,0.482,0.547,0.62,0.674,0.725,0.781,0.822,0.867,0.91,0.95,0.993,1.036,1.082,1.129,1.177,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TEES INDUSTRIAL T1 T2,0,0.001,0.001,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.006,0.007,0.008,0.009,0.01,0.012,0.013,0.015,0.016,0.017,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TEMPLE PARK,0.015,0.035,0.057,0.084,0.121,0.176,0.235,0.306,0.379,0.462,0.554,0.656,0.774,0.899,1.033,1.179,1.335,1.503,1.671,1.847,2.035,2.225,2.425,2.632,2.846,3.07,3.302,3.543,3.794,4.053,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
THIRSK,0.02,0.042,0.068,0.098,0.138,0.2,0.262,0.338,0.405,0.484,0.571,0.663,0.782,0.904,1.034,1.18,1.337,1.508,1.665,1.823,1.994,2.154,2.324,2.496,2.671,2.855,3.045,3.243,3.448,3.66,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
THORNTON DALE,0.018,0.04,0.065,0.094,0.134,0.194,0.255,0.33,0.4,0.481,0.57,0.667,0.786,0.911,1.042,1.19,1.348,1.52,1.681,1.847,2.025,2.196,2.377,2.562,2.752,2.95,3.155,3.369,3.591,3.82,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TORONTO 66/20KV,0.021,0.046,0.075,0.108,0.154,0.222,0.293,0.379,0.458,0.551,0.652,0.762,0.899,1.041,1.191,1.359,1.54,1.737,1.921,2.109,2.312,2.506,2.711,2.921,3.135,3.36,3.592,3.834,4.085,4.345,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TUNSTALL,0.018,0.041,0.067,0.098,0.143,0.206,0.276,0.359,0.445,0.543,0.652,0.773,0.912,1.059,1.217,1.389,1.574,1.772,1.97,2.178,2.4,2.625,2.861,3.107,3.36,3.625,3.901,4.187,4.484,4.791,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
TYNEMOUTH CENTRAL,0.019,0.042,0.068,0.098,0.14,0.202,0.266,0.343,0.414,0.498,0.589,0.688,0.811,0.939,1.074,1.226,1.389,1.567,1.732,1.901,2.083,2.256,2.44,2.628,2.819,3.019,3.227,3.443,3.667,3.899,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
UNIVERSITY,0.006,0.011,0.018,0.026,0.037,0.053,0.069,0.088,0.104,0.123,0.143,0.165,0.194,0.224,0.255,0.29,0.329,0.372,0.409,0.445,0.484,0.518,0.555,0.591,0.628,0.666,0.706,0.747,0.79,0.834,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
URLAY NOOK,0.015,0.033,0.054,0.078,0.112,0.162,0.215,0.279,0.341,0.413,0.493,0.579,0.683,0.792,0.908,1.037,1.174,1.323,1.467,1.616,1.776,1.933,2.099,2.27,2.446,2.629,2.82,3.018,3.223,3.436,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
USWORTH,0.007,0.016,0.026,0.038,0.055,0.079,0.105,0.135,0.165,0.2,0.238,0.279,0.329,0.381,0.437,0.499,0.565,0.637,0.706,0.777,0.853,0.927,1.006,1.087,1.17,1.257,1.347,1.441,1.538,1.639,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
WALKER,0.015,0.034,0.056,0.081,0.116,0.168,0.223,0.289,0.353,0.427,0.509,0.599,0.707,0.819,0.939,1.072,1.215,1.369,1.518,1.672,1.837,2,2.171,2.348,2.529,2.72,2.917,3.121,3.334,3.554,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
WANSBECK,0,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.012,0.014,0.016,0.018,0.02,0.023,0.026,0.028,0.031,0.034,0.037,0.04,0.043,0.047,0.05,0.054,0.058,0.062,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
WARDLEY,0.008,0.018,0.03,0.044,0.063,0.091,0.121,0.156,0.192,0.233,0.278,0.327,0.386,0.448,0.514,0.586,0.664,0.748,0.83,0.916,1.007,1.097,1.193,1.291,1.392,1.498,1.608,1.722,1.841,1.964,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
WARKWORTH,0.024,0.052,0.084,0.122,0.173,0.25,0.329,0.424,0.512,0.614,0.727,0.848,1,1.157,1.323,1.51,1.711,1.93,2.133,2.34,2.563,2.775,3,3.229,3.463,3.708,3.962,4.226,4.499,4.783,NPgN,Primary,NPg Planning Scenario,Total installed storage capacity (MW)
