Primary,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
HOUGHTON,3.048,3.13,3.194,3.267,3.34,3.413,3.487,3.595,3.721,3.812,3.937,4.05,4.106,4.228,4.337,4.475,4.61,4.769,4.931,5.115,5.282,5.476,5.674,5.826,6.033,6.222,6.434,6.434,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
HOWDON,0.407,0.43,0.447,0.467,0.487,0.506,0.526,0.556,0.59,0.615,0.648,0.679,0.694,0.728,0.757,0.795,0.831,0.875,0.918,0.968,1.014,1.066,1.12,1.161,1.218,1.269,1.326,1.326,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
HUNTINGTON NEW LANE,1.333,1.394,1.441,1.494,1.549,1.603,1.657,1.737,1.83,1.897,1.989,2.073,2.114,2.204,2.285,2.387,2.486,2.604,2.723,2.86,2.983,3.126,3.272,3.385,3.537,3.677,3.834,3.834,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
HUSTHWAITE 33/11KV,1.507,1.579,1.635,1.7,1.765,1.829,1.894,1.989,2.1,2.181,2.291,2.391,2.44,2.548,2.644,2.766,2.885,3.026,3.168,3.331,3.478,3.649,3.823,3.958,4.141,4.307,4.495,4.495,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
JARROW,0.19,0.208,0.221,0.237,0.253,0.269,0.284,0.307,0.334,0.354,0.381,0.405,0.417,0.443,0.467,0.496,0.525,0.559,0.594,0.634,0.669,0.711,0.753,0.786,0.831,0.871,0.917,0.917,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
KENTON,1.01,1.072,1.12,1.175,1.23,1.285,1.34,1.421,1.515,1.584,1.677,1.762,1.804,1.896,1.977,2.081,2.182,2.302,2.423,2.561,2.686,2.832,2.98,3.095,3.25,3.391,3.551,3.551,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
KIELDER,0.135,0.139,0.143,0.147,0.151,0.155,0.159,0.165,0.172,0.177,0.184,0.19,0.193,0.2,0.206,0.213,0.221,0.23,0.239,0.249,0.258,0.269,0.28,0.288,0.299,0.31,0.322,0.322,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
KILLINGWORTH,1.369,1.426,1.469,1.519,1.569,1.619,1.67,1.743,1.829,1.891,1.976,2.054,2.092,2.175,2.249,2.344,2.436,2.545,2.655,2.781,2.895,3.027,3.162,3.266,3.408,3.537,3.682,3.682,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
KIRBYMOORSIDE,1.148,1.222,1.278,1.343,1.409,1.474,1.54,1.636,1.749,1.83,1.941,2.042,2.092,2.201,2.298,2.422,2.542,2.685,2.829,2.993,3.142,3.315,3.491,3.628,3.812,3.981,4.171,4.171,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
LINTON 66/20KV,1.166,1.22,1.261,1.308,1.356,1.404,1.452,1.522,1.604,1.663,1.744,1.817,1.854,1.933,2.004,2.094,2.181,2.285,2.39,2.51,2.618,2.744,2.873,2.972,3.106,3.229,3.367,3.367,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
LONGBENTON,1.113,1.186,1.241,1.305,1.37,1.434,1.499,1.593,1.703,1.783,1.892,1.992,2.041,2.148,2.243,2.364,2.482,2.622,2.764,2.925,3.071,3.241,3.414,3.548,3.73,3.895,4.081,4.081,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
LOW SPENNYMOOR,1.078,1.137,1.181,1.233,1.285,1.336,1.388,1.464,1.553,1.617,1.705,1.784,1.824,1.91,1.986,2.084,2.179,2.291,2.405,2.535,2.652,2.789,2.928,3.036,3.181,3.314,3.464,3.464,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
LYNEMOUTH,0.215,0.229,0.239,0.252,0.264,0.277,0.289,0.307,0.328,0.344,0.365,0.384,0.394,0.414,0.433,0.456,0.479,0.506,0.533,0.564,0.592,0.625,0.658,0.684,0.719,0.751,0.787,0.787,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MADDISON STREET,3.096,3.252,3.373,3.511,3.651,3.789,3.929,4.133,4.372,4.545,4.781,4.996,5.102,5.334,5.54,5.802,6.057,6.36,6.666,7.015,7.332,7.699,8.074,8.363,8.756,9.114,9.516,9.516,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MALLEABLE,0.569,0.618,0.656,0.7,0.744,0.787,0.831,0.896,0.971,1.025,1.1,1.167,1.201,1.274,1.339,1.421,1.502,1.597,1.693,1.804,1.903,2.019,2.137,2.228,2.352,2.464,2.591,2.591,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MALTON,2.256,2.402,2.514,2.643,2.773,2.902,3.033,3.222,3.445,3.607,3.827,4.027,4.126,4.342,4.534,4.779,5.016,5.298,5.583,5.909,6.204,6.547,6.896,7.166,7.531,7.865,8.24,8.24,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MEADOWFIELD,0.444,0.471,0.493,0.517,0.542,0.567,0.591,0.627,0.67,0.7,0.742,0.78,0.799,0.84,0.876,0.923,0.968,1.022,1.076,1.138,1.194,1.259,1.325,1.376,1.446,1.509,1.58,1.58,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MELROSEGATE 33/11KV,0.702,0.748,0.784,0.824,0.866,0.907,0.948,1.008,1.079,1.13,1.2,1.263,1.295,1.363,1.424,1.502,1.577,1.667,1.757,1.861,1.954,2.063,2.174,2.259,2.375,2.481,2.6,2.6,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MILLBANK LANE,1.495,1.576,1.639,1.711,1.784,1.857,1.93,2.036,2.161,2.251,2.374,2.486,2.542,2.662,2.77,2.907,3.04,3.198,3.358,3.54,3.705,3.897,4.093,4.244,4.448,4.635,4.845,4.845,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MONKSEATON,1.373,1.479,1.562,1.656,1.751,1.845,1.941,2.08,2.243,2.361,2.522,2.668,2.74,2.898,3.039,3.218,3.391,3.598,3.806,4.044,4.26,4.51,4.766,4.963,5.231,5.475,5.749,5.749,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MOOR MONKTON PUMPS,0.169,0.178,0.186,0.195,0.203,0.212,0.221,0.234,0.249,0.26,0.274,0.288,0.295,0.309,0.322,0.339,0.355,0.374,0.393,0.415,0.435,0.458,0.482,0.5,0.524,0.547,0.572,0.572,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MORPETH,1.539,1.638,1.715,1.803,1.892,1.98,2.069,2.199,2.351,2.461,2.611,2.747,2.815,2.962,3.093,3.26,3.423,3.615,3.81,4.032,4.233,4.467,4.705,4.889,5.139,5.367,5.623,5.623,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
MOUNT ROAD,0.915,0.997,1.059,1.131,1.204,1.276,1.349,1.455,1.58,1.67,1.793,1.905,1.961,2.081,2.189,2.326,2.458,2.616,2.776,2.958,3.122,3.314,3.509,3.66,3.865,4.051,4.261,4.261,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NEWBURN HAUGH,0.384,0.41,0.43,0.453,0.477,0.5,0.523,0.558,0.598,0.627,0.666,0.702,0.72,0.759,0.793,0.837,0.88,0.931,0.982,1.041,1.094,1.155,1.218,1.266,1.332,1.392,1.46,1.46,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NEWBY,1.355,1.426,1.481,1.544,1.608,1.671,1.735,1.827,1.936,2.015,2.123,2.22,2.269,2.374,2.468,2.588,2.704,2.842,2.981,3.14,3.284,3.451,3.622,3.754,3.933,4.096,4.279,4.279,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NEWCASTLE AIRPORT,0.899,0.949,0.988,1.033,1.078,1.123,1.168,1.234,1.311,1.367,1.443,1.512,1.546,1.621,1.688,1.772,1.855,1.952,2.051,2.164,2.266,2.385,2.506,2.599,2.726,2.841,2.971,2.971,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NEWTON AYCLIFFE SOUTH,0.517,0.539,0.555,0.574,0.594,0.613,0.632,0.66,0.693,0.717,0.75,0.78,0.794,0.826,0.855,0.891,0.926,0.968,1.01,1.059,1.102,1.153,1.205,1.245,1.299,1.349,1.404,1.404,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NORTH STREET,0.283,0.335,0.374,0.42,0.466,0.511,0.557,0.624,0.703,0.76,0.838,0.908,0.943,1.019,1.087,1.173,1.257,1.357,1.458,1.573,1.677,1.797,1.921,2.016,2.145,2.263,2.395,2.395,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NORTH TEES T1 T2,0.08,0.09,0.098,0.107,0.116,0.126,0.135,0.148,0.164,0.175,0.191,0.205,0.212,0.228,0.241,0.259,0.275,0.296,0.316,0.339,0.36,0.384,0.409,0.428,0.454,0.478,0.504,0.504,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NORTH TEES T3 T4,0.712,0.748,0.776,0.808,0.84,0.872,0.904,0.951,1.006,1.046,1.101,1.15,1.175,1.228,1.276,1.337,1.395,1.465,1.536,1.617,1.69,1.775,1.861,1.928,2.019,2.101,2.194,2.194,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NORTHALLERTON,1.838,1.932,2.004,2.088,2.172,2.255,2.339,2.461,2.605,2.709,2.851,2.98,3.043,3.183,3.306,3.464,3.617,3.799,3.983,4.193,4.383,4.604,4.829,5.003,5.239,5.454,5.696,5.696,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
NORTON 132/11KV,3.626,3.808,3.949,4.111,4.274,4.436,4.599,4.837,5.117,5.319,5.595,5.845,5.97,6.24,6.481,6.788,7.085,7.439,7.797,8.205,8.575,9.004,9.442,9.78,10.239,10.657,11.127,11.127,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
OATLANDS,0.783,0.841,0.887,0.939,0.992,1.044,1.097,1.173,1.263,1.328,1.417,1.498,1.538,1.625,1.703,1.802,1.898,2.012,2.127,2.259,2.378,2.517,2.658,2.767,2.915,3.049,3.201,3.201,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
OFFERTON 33/11KV,2.982,3.072,3.142,3.222,3.302,3.382,3.463,3.581,3.719,3.819,3.955,4.079,4.14,4.274,4.393,4.545,4.692,4.867,5.043,5.245,5.428,5.64,5.857,6.024,6.25,6.457,6.69,6.69,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
PALLION TRADING,1.852,1.921,1.975,2.037,2.099,2.16,2.223,2.313,2.42,2.497,2.602,2.698,2.745,2.848,2.94,3.057,3.17,3.305,3.442,3.597,3.738,3.902,4.069,4.197,4.372,4.532,4.711,4.711,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
PETERLEE INDUSTRIAL,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
PETERLEE WEST,0.705,0.747,0.778,0.815,0.852,0.889,0.926,0.979,1.043,1.088,1.151,1.207,1.235,1.297,1.351,1.42,1.488,1.568,1.649,1.741,1.825,1.922,2.021,2.097,2.201,2.295,2.402,2.402,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
PILGRIM,0.033,0.04,0.045,0.051,0.057,0.062,0.068,0.077,0.087,0.094,0.104,0.113,0.118,0.128,0.136,0.148,0.158,0.171,0.184,0.199,0.212,0.228,0.244,0.256,0.272,0.288,0.305,0.305,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
POTTER HOUSE T1 T3,2.186,2.294,2.376,2.471,2.568,2.663,2.759,2.899,3.063,3.182,3.345,3.492,3.566,3.725,3.866,4.047,4.222,4.431,4.641,4.881,5.099,5.351,5.609,5.808,6.078,6.324,6.601,6.601,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
POTTER HOUSE T4 T5,0.305,0.319,0.33,0.342,0.355,0.368,0.381,0.399,0.421,0.437,0.458,0.478,0.487,0.508,0.527,0.551,0.574,0.602,0.63,0.662,0.69,0.724,0.758,0.784,0.82,0.853,0.889,0.889,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
PRISSICK,2.136,2.233,2.309,2.395,2.482,2.569,2.656,2.783,2.933,3.041,3.189,3.323,3.389,3.534,3.663,3.827,3.986,4.175,4.366,4.585,4.782,5.012,5.246,5.427,5.672,5.896,6.147,6.147,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RAVENSCAR,0.132,0.138,0.143,0.148,0.154,0.159,0.165,0.173,0.183,0.19,0.199,0.207,0.212,0.221,0.229,0.24,0.25,0.262,0.274,0.288,0.301,0.315,0.33,0.342,0.358,0.372,0.388,0.388,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RAWCLIFFE LANE,1.194,1.262,1.314,1.374,1.435,1.494,1.555,1.643,1.747,1.822,1.924,2.017,2.063,2.163,2.252,2.366,2.476,2.607,2.739,2.891,3.028,3.187,3.349,3.474,3.644,3.799,3.973,3.973,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
REDCAR,3.116,3.308,3.455,3.625,3.796,3.966,4.137,4.387,4.68,4.892,5.181,5.444,5.574,5.858,6.11,6.432,6.744,7.116,7.49,7.919,8.306,8.756,9.216,9.57,10.051,10.49,10.983,10.983,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RESERVOIR,2.348,2.497,2.612,2.744,2.877,3.009,3.143,3.337,3.565,3.73,3.956,4.16,4.262,4.482,4.679,4.93,5.173,5.462,5.753,6.087,6.388,6.739,7.097,7.372,7.747,8.088,8.472,8.472,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RICHMOND T1,1.062,1.131,1.185,1.246,1.308,1.37,1.432,1.522,1.628,1.705,1.81,1.905,1.952,2.055,2.146,2.263,2.376,2.51,2.646,2.801,2.941,3.104,3.271,3.399,3.573,3.732,3.91,3.91,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RICHMOND T2,0.317,0.335,0.35,0.366,0.382,0.399,0.415,0.44,0.468,0.488,0.516,0.542,0.554,0.582,0.606,0.637,0.667,0.703,0.739,0.781,0.818,0.862,0.906,0.94,0.987,1.029,1.077,1.077,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RIPON,1.566,1.663,1.737,1.823,1.909,1.994,2.081,2.207,2.354,2.461,2.607,2.74,2.805,2.948,3.075,3.238,3.395,3.582,3.771,3.987,4.182,4.409,4.641,4.819,5.062,5.283,5.532,5.532,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RISE CARR,1.048,1.101,1.141,1.188,1.235,1.281,1.329,1.397,1.477,1.536,1.615,1.687,1.723,1.801,1.87,1.958,2.044,2.146,2.249,2.366,2.472,2.596,2.722,2.819,2.951,3.071,3.207,3.207,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
ROMANBY,0.635,0.683,0.72,0.763,0.806,0.849,0.892,0.955,1.028,1.082,1.155,1.221,1.254,1.325,1.389,1.47,1.548,1.642,1.736,1.844,1.941,2.055,2.17,2.259,2.38,2.491,2.615,2.615,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
RUDBY,0.837,0.868,0.892,0.919,0.947,0.975,1.003,1.044,1.091,1.126,1.173,1.216,1.237,1.283,1.324,1.377,1.428,1.488,1.549,1.619,1.682,1.755,1.83,1.888,1.966,2.038,2.118,2.118,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SCARBOROUGH 33/11KV,1.24,1.335,1.408,1.492,1.576,1.66,1.745,1.868,2.013,2.118,2.261,2.391,2.455,2.596,2.721,2.88,3.034,3.218,3.403,3.615,3.806,4.029,4.256,4.431,4.669,4.886,5.13,5.13,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SEAHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SEGHILL,1.876,1.951,2.008,2.075,2.142,2.208,2.276,2.373,2.488,2.571,2.685,2.788,2.839,2.95,3.049,3.175,3.297,3.443,3.589,3.757,3.909,4.085,4.265,4.404,4.593,4.764,4.958,4.958,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SESSAY BRIDGE_SOWERBY,0.631,0.668,0.697,0.73,0.764,0.797,0.83,0.879,0.936,0.978,1.034,1.085,1.111,1.166,1.216,1.278,1.339,1.412,1.485,1.569,1.644,1.732,1.822,1.891,1.985,2.071,2.167,2.167,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SEVERUS HILL,1.138,1.202,1.251,1.307,1.364,1.421,1.478,1.561,1.659,1.729,1.826,1.913,1.957,2.051,2.135,2.242,2.346,2.47,2.595,2.737,2.866,3.016,3.169,3.287,3.447,3.593,3.757,3.757,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SHERIFF HUTTON,1.686,1.758,1.813,1.876,1.94,2.003,2.067,2.161,2.27,2.349,2.457,2.555,2.604,2.71,2.804,2.924,3.041,3.18,3.32,3.48,3.624,3.792,3.964,4.096,4.276,4.44,4.624,4.624,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SHOTTON,0.866,0.93,0.98,1.037,1.095,1.152,1.209,1.293,1.392,1.463,1.56,1.649,1.693,1.788,1.873,1.981,2.086,2.211,2.337,2.481,2.611,2.763,2.917,3.037,3.198,3.346,3.512,3.512,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SIMONSIDE,1.197,1.249,1.29,1.337,1.384,1.431,1.478,1.546,1.627,1.685,1.765,1.837,1.873,1.951,2.021,2.109,2.195,2.298,2.401,2.519,2.625,2.749,2.876,2.973,3.106,3.226,3.362,3.362,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SKELDERGATE,0.235,0.263,0.284,0.309,0.334,0.358,0.383,0.419,0.462,0.492,0.534,0.573,0.591,0.633,0.669,0.716,0.761,0.815,0.869,0.932,0.988,1.053,1.12,1.171,1.241,1.305,1.376,1.376,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SKERNESIDE,2.063,2.141,2.201,2.269,2.339,2.407,2.477,2.578,2.696,2.782,2.899,3.005,3.058,3.173,3.275,3.405,3.531,3.682,3.833,4.007,4.163,4.346,4.531,4.675,4.869,5.047,5.246,5.246,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SPADEADAM 20KV,0.48,0.512,0.536,0.564,0.593,0.621,0.649,0.691,0.739,0.775,0.823,0.866,0.888,0.935,0.977,1.03,1.082,1.144,1.206,1.277,1.341,1.416,1.492,1.551,1.631,1.704,1.786,1.786,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SPENCERBECK,1.367,1.472,1.553,1.646,1.74,1.834,1.928,2.065,2.226,2.342,2.502,2.646,2.718,2.874,3.012,3.189,3.361,3.565,3.771,4.006,4.219,4.467,4.719,4.914,5.179,5.42,5.691,5.691,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SPENNYMOOR 66/20KV,1.327,1.41,1.473,1.546,1.62,1.693,1.767,1.874,2,2.091,2.216,2.329,2.385,2.507,2.616,2.754,2.889,3.048,3.21,3.394,3.561,3.755,3.952,4.105,4.312,4.501,4.713,4.713,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
STARBECK,1.478,1.604,1.701,1.813,1.926,2.037,2.15,2.314,2.507,2.646,2.837,3.01,3.096,3.282,3.448,3.66,3.865,4.11,4.356,4.638,4.893,5.189,5.491,5.725,6.041,6.329,6.654,6.654,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
STOKESLEY,0.84,0.886,0.921,0.962,1.003,1.044,1.085,1.144,1.214,1.265,1.334,1.397,1.428,1.496,1.556,1.633,1.708,1.797,1.886,1.989,2.082,2.189,2.299,2.384,2.499,2.604,2.722,2.722,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
STONEY CUT,1.362,1.445,1.509,1.583,1.658,1.732,1.806,1.915,2.042,2.134,2.26,2.375,2.431,2.555,2.665,2.805,2.941,3.102,3.265,3.452,3.62,3.816,4.016,4.17,4.38,4.57,4.785,4.785,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SUNDERLAND T1 T2,0.791,0.841,0.88,0.925,0.97,1.014,1.059,1.125,1.202,1.257,1.333,1.402,1.436,1.511,1.577,1.662,1.744,1.841,1.939,2.052,2.153,2.272,2.392,2.485,2.612,2.727,2.856,2.856,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TANFIELD,1.44,1.518,1.578,1.647,1.717,1.787,1.857,1.959,2.078,2.165,2.283,2.391,2.444,2.56,2.663,2.794,2.922,3.073,3.227,3.402,3.56,3.744,3.931,4.076,4.273,4.452,4.653,4.653,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TEAM VALLEY,0.357,0.374,0.387,0.402,0.417,0.432,0.447,0.469,0.495,0.514,0.54,0.563,0.575,0.6,0.622,0.651,0.679,0.711,0.745,0.783,0.817,0.857,0.898,0.929,0.972,1.011,1.055,1.055,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TEES INDUSTRIAL T1 T2,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TEMPLE PARK,2.381,2.473,2.543,2.625,2.707,2.788,2.871,2.991,3.131,3.233,3.372,3.498,3.561,3.697,3.818,3.973,4.122,4.301,4.48,4.686,4.872,5.088,5.309,5.479,5.71,5.92,6.157,6.157,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
THIRSK,1.567,1.641,1.698,1.764,1.831,1.896,1.963,2.06,2.173,2.256,2.368,2.47,2.52,2.63,2.728,2.853,2.974,3.118,3.264,3.43,3.58,3.755,3.933,4.07,4.257,4.427,4.619,4.619,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
THORNTON DALE,1.229,1.31,1.372,1.444,1.516,1.588,1.66,1.766,1.889,1.979,2.101,2.212,2.267,2.387,2.494,2.63,2.762,2.919,3.077,3.258,3.422,3.612,3.806,3.956,4.159,4.344,4.553,4.553,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TORONTO 66/20KV,1.843,1.934,2.005,2.085,2.167,2.248,2.33,2.449,2.588,2.689,2.827,2.953,3.015,3.15,3.27,3.424,3.573,3.75,3.928,4.133,4.317,4.532,4.751,4.92,5.149,5.358,5.593,5.593,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TUNSTALL,2.327,2.435,2.519,2.615,2.713,2.809,2.907,3.048,3.215,3.335,3.499,3.649,3.723,3.884,4.027,4.21,4.388,4.598,4.811,5.055,5.275,5.53,5.791,5.993,6.266,6.515,6.795,6.795,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
TYNEMOUTH CENTRAL,1.029,1.111,1.174,1.246,1.319,1.391,1.465,1.571,1.696,1.786,1.91,2.022,2.077,2.198,2.306,2.443,2.576,2.735,2.894,3.077,3.242,3.434,3.63,3.781,3.986,4.173,4.384,4.384,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
UNIVERSITY,0.084,0.1,0.112,0.125,0.139,0.153,0.167,0.187,0.211,0.228,0.252,0.273,0.284,0.307,0.327,0.353,0.379,0.409,0.439,0.474,0.505,0.542,0.579,0.608,0.647,0.683,0.723,0.723,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
URLAY NOOK,1.993,2.068,2.127,2.193,2.261,2.328,2.395,2.494,2.609,2.693,2.807,2.911,2.962,3.074,3.173,3.3,3.423,3.57,3.718,3.886,4.039,4.217,4.398,4.538,4.727,4.9,5.095,5.095,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
USWORTH,1.172,1.208,1.235,1.267,1.299,1.33,1.362,1.409,1.463,1.503,1.556,1.605,1.63,1.682,1.729,1.789,1.847,1.916,1.986,2.066,2.138,2.221,2.307,2.373,2.462,2.544,2.636,2.636,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
WALKER,0.854,0.932,0.991,1.06,1.129,1.198,1.267,1.368,1.486,1.572,1.689,1.795,1.848,1.963,2.065,2.195,2.321,2.471,2.623,2.796,2.953,3.135,3.32,3.464,3.658,3.835,4.035,4.035,NPgN,Primary,NG FES - Hydrogen Evolution,Total installed PV capacity - domestic (MW)
