Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
DUNSTON 66/11KV,0.483,0.515,0.557,0.609,0.692,0.794,0.917,1.04,1.165,1.292,1.43,1.57,1.71,1.851,1.989,2.12,2.249,2.382,2.517,2.651,2.786,2.92,3.055,3.189,3.324,3.458,3.593,3.727,3.862,3.996,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DUNSTON 66/20KV,1.149,1.212,1.288,1.378,1.532,1.726,1.959,2.191,2.422,2.65,2.896,3.14,3.384,3.628,3.875,4.129,4.386,4.638,4.889,5.139,5.39,5.641,5.891,6.142,6.393,6.643,6.894,7.145,7.396,7.646,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
DURHAM EAST,0.607,0.63,0.671,0.721,0.793,0.878,0.98,1.084,1.194,1.312,1.444,1.582,1.721,1.861,1.991,2.094,2.189,2.3,2.416,2.531,2.647,2.763,2.88,2.996,3.112,3.228,3.344,3.46,3.577,3.693,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTFIELD,1.839,1.904,1.978,2.067,2.221,2.416,2.65,2.883,3.113,3.337,3.579,3.816,4.054,4.29,4.533,4.791,5.053,5.307,5.558,5.809,6.06,6.311,6.562,6.813,7.064,7.315,7.567,7.818,8.069,8.321,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EASTGATE CEMENT,0.527,0.544,0.57,0.601,0.648,0.705,0.773,0.842,0.914,0.989,1.072,1.158,1.245,1.331,1.414,1.485,1.552,1.626,1.702,1.778,1.854,1.93,2.007,2.083,2.159,2.236,2.312,2.389,2.465,2.541,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
EDUCATIONAL PRECINCT,0.363,0.394,0.435,0.484,0.564,0.662,0.78,0.899,1.019,1.141,1.274,1.408,1.542,1.677,1.809,1.936,2.061,2.189,2.318,2.447,2.576,2.706,2.835,2.964,3.094,3.223,3.352,3.482,3.611,3.74,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
ELVINGTON,1.323,1.336,1.355,1.378,1.414,1.457,1.508,1.56,1.614,1.67,1.731,1.794,1.857,1.92,1.981,2.035,2.087,2.143,2.2,2.258,2.315,2.373,2.43,2.487,2.545,2.602,2.66,2.717,2.775,2.832,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FARADAY STREET,0.682,0.755,0.85,0.965,1.152,1.384,1.663,1.943,2.224,2.507,2.816,3.126,3.436,3.747,4.055,4.355,4.652,4.955,5.258,5.562,5.865,6.169,6.473,6.777,7.08,7.384,7.688,7.992,8.295,8.599,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FAWDON T1 & SEATON BURN T1,2.055,2.138,2.234,2.349,2.547,2.796,3.096,3.394,3.69,3.981,4.295,4.605,4.916,5.225,5.54,5.868,6.2,6.524,6.846,7.168,7.49,7.812,8.134,8.456,8.778,9.1,9.422,9.744,10.066,10.388,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FISHBURN,25.394,25.476,25.575,25.694,25.895,26.147,26.45,26.752,27.052,27.35,27.671,27.991,28.31,28.629,28.95,29.26,29.573,29.881,30.187,30.494,30.8,31.107,31.414,31.72,32.027,32.334,32.64,32.947,33.254,33.581,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FLATWORTH CENTRAL,0.814,0.846,0.886,0.934,1.015,1.115,1.235,1.356,1.476,1.596,1.726,1.857,1.987,2.117,2.247,2.378,2.508,2.639,2.769,2.9,3.03,3.16,3.291,3.421,3.552,3.682,3.812,3.943,4.073,4.204,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSS ISLANDS,0.891,0.959,1.053,1.166,1.347,1.569,1.836,2.104,2.376,2.655,2.958,3.266,3.574,3.883,4.185,4.47,4.749,5.038,5.331,5.624,5.917,6.21,6.503,6.796,7.089,7.382,7.675,7.968,8.261,8.554,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOSSWAY 33/11KV,0.547,0.616,0.696,0.793,0.959,1.167,1.417,1.667,1.914,2.159,2.422,2.684,2.946,3.207,3.471,3.744,4.02,4.291,4.56,4.829,5.098,5.368,5.637,5.906,6.175,6.444,6.713,6.982,7.251,7.52,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FOURSTONES 20KV,36.994,37.064,37.168,37.292,37.484,37.718,37.998,38.282,38.572,38.873,39.203,39.541,39.879,40.219,40.546,40.843,41.128,41.433,41.744,42.054,42.366,42.678,42.99,43.302,43.614,43.927,44.24,44.552,44.865,45.177,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
FYLANDS BRIDGE,2.137,2.216,2.312,2.426,2.62,2.863,3.154,3.445,3.735,4.022,4.331,4.64,4.948,5.255,5.566,5.884,6.204,6.52,6.835,7.149,7.464,7.779,8.094,8.409,8.723,9.039,9.354,9.669,9.984,10.299,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GALE LANE,7.037,7.101,7.17,7.253,7.402,7.591,7.818,8.043,8.264,8.477,8.705,8.927,9.15,9.371,9.6,9.852,10.111,10.356,10.598,10.84,11.081,11.323,11.564,11.805,12.047,12.288,12.53,12.771,13.012,13.254,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GARWOOD STREET,1.187,1.243,1.319,1.411,1.558,1.739,1.956,2.174,2.395,2.621,2.867,3.116,3.366,3.616,3.861,4.093,4.321,4.556,4.794,5.032,5.27,5.508,5.746,5.984,6.223,6.461,6.699,6.937,7.175,7.413,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD CENTRAL,0.245,0.269,0.305,0.349,0.416,0.498,0.595,0.694,0.796,0.902,1.019,1.139,1.259,1.379,1.495,1.598,1.696,1.802,1.91,2.018,2.127,2.236,2.345,2.453,2.562,2.671,2.779,2.888,2.997,3.106,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GATESHEAD EAST,0.175,0.178,0.184,0.192,0.202,0.215,0.23,0.246,0.262,0.279,0.299,0.319,0.339,0.359,0.378,0.394,0.408,0.425,0.442,0.459,0.476,0.494,0.511,0.528,0.545,0.562,0.58,0.597,0.614,0.631,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GOSFORTH 33/11KV,0.591,0.615,0.646,0.684,0.746,0.823,0.915,1.008,1.1,1.194,1.295,1.397,1.498,1.6,1.701,1.801,1.9,2.001,2.101,2.201,2.302,2.402,2.503,2.603,2.703,2.804,2.904,3.005,3.105,3.206,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GRANGETOWN,1.302,1.374,1.464,1.572,1.752,1.978,2.248,2.519,2.789,3.059,3.351,3.642,3.934,4.226,4.518,4.812,5.105,5.398,5.691,5.984,6.277,6.57,6.863,7.156,7.449,7.742,8.035,8.328,8.621,8.914,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GREATHAM,0.189,0.196,0.209,0.224,0.246,0.272,0.303,0.336,0.369,0.405,0.445,0.488,0.53,0.572,0.612,0.644,0.673,0.707,0.743,0.778,0.814,0.849,0.885,0.92,0.956,0.992,1.027,1.063,1.098,1.134,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T1 T2,7.041,7.138,7.261,7.407,7.651,7.956,8.322,8.687,9.053,9.419,9.815,10.211,10.607,11.002,11.398,11.779,12.16,12.541,12.921,13.302,13.683,14.064,14.445,14.826,15.207,15.588,15.969,16.35,16.732,17.129,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
GUISBOROUGH T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARLOW GREEN,1.12,1.195,1.281,1.384,1.562,1.787,2.058,2.328,2.594,2.855,3.136,3.412,3.689,3.965,4.247,4.545,4.847,5.14,5.43,5.721,6.011,6.301,6.591,6.881,7.171,7.461,7.751,8.041,8.331,8.621,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARMIRE BRIDGE,1.752,1.799,1.872,1.96,2.093,2.256,2.45,2.648,2.85,3.062,3.294,3.533,3.772,4.013,4.244,4.443,4.633,4.84,5.051,5.262,5.474,5.686,5.897,6.109,6.321,6.533,6.745,6.957,7.169,7.387,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARRATON,2.027,2.073,2.133,2.206,2.324,2.47,2.646,2.822,2.999,3.179,3.374,3.571,3.767,3.965,4.159,4.348,4.535,4.725,4.917,5.108,5.3,5.491,5.683,5.874,6.066,6.258,6.449,6.641,6.832,7.024,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE 132/11KV,1.321,1.446,1.604,1.793,2.106,2.495,2.961,3.429,3.898,4.368,4.878,5.389,5.899,6.41,6.92,7.425,7.929,8.436,8.944,9.451,9.959,10.468,10.976,11.484,11.992,12.501,13.01,13.519,14.028,14.537,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARROGATE WEST,0.438,0.469,0.51,0.56,0.641,0.74,0.859,0.978,1.099,1.222,1.356,1.492,1.628,1.764,1.897,2.025,2.15,2.279,2.409,2.54,2.67,2.801,2.931,3.062,3.192,3.323,3.454,3.585,3.715,3.846,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HARTMOOR 66/20KV,9.715,9.808,9.926,10.068,10.303,10.595,10.946,11.297,11.649,12.003,12.386,12.77,13.154,13.539,13.922,14.301,14.679,15.059,15.44,15.821,16.203,16.584,16.965,17.346,17.728,18.109,18.491,18.872,19.253,19.635,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAWTHORN PIT,16.944,17.047,17.17,17.317,17.566,17.881,18.258,18.634,19.007,19.377,19.775,20.171,20.567,20.962,21.361,21.773,22.189,22.597,23.004,23.41,23.816,24.223,24.629,25.036,25.442,25.849,26.255,26.662,27.068,27.475,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HAXBY ROAD T2 T3,1.444,1.508,1.579,1.665,1.815,2.005,2.234,2.461,2.685,2.903,3.137,3.367,3.597,3.826,4.061,4.313,4.571,4.818,5.063,5.308,5.552,5.796,6.04,6.285,6.529,6.773,7.018,7.262,7.506,7.751,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN,0.494,0.507,0.524,0.544,0.577,0.618,0.668,0.717,0.767,0.817,0.872,0.927,0.983,1.038,1.093,1.146,1.198,1.251,1.305,1.358,1.412,1.466,1.52,1.573,1.627,1.681,1.734,1.788,1.842,1.896,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEBBURN WEST,0.104,0.108,0.114,0.12,0.13,0.143,0.159,0.175,0.19,0.206,0.223,0.239,0.256,0.273,0.289,0.307,0.324,0.341,0.358,0.375,0.391,0.408,0.425,0.442,0.459,0.476,0.493,0.51,0.527,0.544,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
HEDWORTH,0.948,0.993,1.043,1.104,1.209,1.343,1.505,1.665,1.823,1.976,2.14,2.302,2.463,2.624,2.789,2.967,3.149,3.324,3.496,3.668,3.84,4.012,4.184,4.356,4.528,4.7,4.872,5.044,5.216,5.388,NPgN,Primary,NG FES - System Transformation (EE CF),Total installed renewable generation capacity (MW)
